"","Planning Area","Subzone","Planning Region","Total","young","old","Economically Active","% Young","% Old","% Economically Active","Year"
"258","Sengkang","Rivervale","North East Region",61380,18920,5550,36940,30.8093094269159,9.03761455176444,60.1530597373295,2017
"259","Sengkang","Sengkang Town Centre","North East Region",60770,18570,5000,37220,30.5477824399108,8.2250356596421,61.2271654503758,2017
"260","Sengkang","Sengkang West","North East Region",10,0,0,0,0,0,0,2017
"261","Serangoon","Lorong Chuan","North East Region",8430,2510,1130,4800,29.7393012567521,13.3886097291354,56.8719705308406,2017
"262","Serangoon","Seletar Hills","North East Region",14030,3870,2290,7870,27.5837294485179,16.3221551517069,56.0940441239885,2017
"263","Serangoon","Serangoon Central","North East Region",25640,5610,4250,15800,21.8628129918889,16.5627371150674,61.5744109218975,2017
"264","Serangoon","Serangoon Garden","North East Region",38120,8980,7080,22070,23.5510035271431,18.5680517786384,57.8809184681567,2017
"265","Serangoon","Serangoon North","North East Region",16660,4910,1790,9970,29.4540915092432,10.7378459880948,59.8080025146956,2017
"266","Serangoon","Serangoon North Ind Estate","North East Region",20,0,0,0,0,0,0,2017
"267","Serangoon","Upper Paya Lebar","North East Region",16240,3940,2510,9790,24.2610688047606,15.4556555076013,60.2832141113214,2017
"268","Simpang","Pulau Seletar",NA,0,0,0,0,0,0,0,2017
"269","Simpang","Simpang North",NA,0,0,0,0,0,0,0,2017
"270","Simpang","Simpang South",NA,0,0,0,0,0,0,0,2017
"271","Simpang","Tanjong Irau",NA,0,0,0,0,0,0,0,2017
"272","Singapore River","Boat Quay","Central Region",140,20,40,80,14.2846939504321,28.5693879008642,57.1387758017284,2017
"273","Singapore River","Clarke Quay","Central Region",120,20,10,90,16.6652778935089,8.33263894675444,74.9937505207899,2017
"274","Singapore River","Robertson Quay","Central Region",2640,720,190,1730,27.2726239673335,7.19694243582411,65.5300548103984,2017
"275","Southern Islands","Sentosa","Central Region",1690,480,90,1120,28.4021988035574,5.32541227566701,66.2717972083005,2017
"276","Southern Islands","Southern Group","Central Region",0,0,0,0,0,0,0,2017
"277","Straits View","Straits View",NA,0,0,0,0,0,0,0,2017
"278","Sungei Kadut","Gali Batu","North Region",30,0,0,0,0,0,0,2017
"279","Sungei Kadut","Kranji","North Region",20,0,0,0,0,0,0,2017
"280","Sungei Kadut","Pang Sua","North Region",20,0,0,0,0,0,0,2017
"281","Sungei Kadut","Reservoir View","North Region",20,0,0,0,0,0,0,2017
"282","Sungei Kadut","Turf Club","North Region",680,170,140,370,24.9996323583477,20.587932530404,54.4109645446391,2017
"283","Tampines","Simei","East Region",41190,11400,4830,24960,27.6766138197102,11.7261442762456,60.5972176263128,2017
"284","Tampines","Tampines East","East Region",136050,37340,16400,82300,27.4478074501759,12.0552769732963,60.4969082257492,2017
"285","Tampines","Tampines North","East Region",0,0,0,0,0,0,0,2017
"286","Tampines","Tampines West","East Region",79280,22330,8860,48090,28.1659903927863,11.1755788123639,60.6584181813297,2017
"287","Tampines","Xilin","East Region",1790,520,170,1110,28.8887283959534,9.44439197560014,61.6663240759774,2017
"288","Tanglin","Chatsworth","Central Region",6280,1630,760,3910,25.8729748048019,12.0634729151224,62.063393550169,2017
"289","Tanglin","Nassim","Central Region",9120,2750,1190,5180,30.1534757089082,13.0482313067639,56.7981833353253,2017
"290","Tanglin","Ridout","Central Region",1370,370,230,760,27.2056823111595,16.9116403555856,55.8819420445438,2017
"291","Tanglin","Tyersall","Central Region",3600,980,550,2070,27.2221466051483,15.2777353396241,57.4998402782214,2017
"292","Tengah","Tengah",NA,10,0,0,0,0,0,0,2017
"293","Toa Payoh","Bidadari","Central Region",0,0,0,0,0,0,0,2017
"294","Toa Payoh","Boon Teck","Central Region",14340,3360,3110,7870,23.4309460035244,21.6875720449288,54.8814122165884,2017
"295","Toa Payoh","Braddell","Central Region",10400,2550,1970,5890,24.4956537025421,18.9240932525521,56.5801569835187,2017
"296","Toa Payoh","Joo Seng","Central Region",7550,1790,1250,4510,23.7085778694333,16.5562694618948,59.7350202185163,2017
"297","Toa Payoh","Kim Keat","Central Region",8450,1780,1660,5020,21.040164255125,19.6217262154536,59.3379913262514,2017
"298","Toa Payoh","Lorong 8 Toa Payoh","Central Region",7760,1640,1760,4380,21.0796644220252,22.6220788919294,56.2981281515062,2017
"299","Toa Payoh","Pei Chun","Central Region",11250,2600,2200,6450,23.1110905679195,19.555538172855,57.3332823704157,2017
"300","Toa Payoh","Potong Pasir","Central Region",12030,2470,2320,7270,20.4809117073701,19.2371316441694,60.2818737297896,2017
"301","Toa Payoh","Sennett","Central Region",4960,1230,990,2740,24.7983371001268,19.9596371781508,55.2418241092256,2017
"302","Toa Payoh","Toa Payoh Central","Central Region",29700,7650,4810,17250,25.7488974254805,16.1898296230799,58.0612392927502,2017
"303","Toa Payoh","Toa Payoh West","Central Region",12910,2540,2930,7460,19.6442230129752,22.6604619795344,57.6952376680296,2017
"304","Toa Payoh","Woodleigh","Central Region",2420,730,230,1470,30.0410286377422,9.46498162559002,60.4935782157275,2017
"305","Tuas","Tengeh",NA,0,0,0,0,0,0,0,2017
"306","Tuas","Tuas Bay",NA,20,0,0,0,0,0,0,2017
"307","Tuas","Tuas North",NA,20,0,0,0,0,0,0,2017
"308","Tuas","Tuas Promenade",NA,10,0,0,0,0,0,0,2017
"309","Tuas","Tuas View",NA,10,0,0,0,0,0,0,2017
"310","Tuas","Tuas View Extension",NA,10,0,0,0,0,0,0,2017
"311","Western Islands","Jurong Island And Bukom",NA,10,0,0,0,0,0,0,2017
"312","Western Islands","Semakau",NA,0,0,0,0,0,0,0,2017
"313","Western Islands","Sudong",NA,0,0,0,0,0,0,0,2017
"314","Western Water Catchment","Western Water Catchment",NA,710,200,60,470,27.3968849741784,8.21906549225353,64.3826796893193,2017
"315","Woodlands","Greenwood Park","North Region",60,0,0,0,0,0,0,2017
"316","Woodlands","Midview","North Region",36790,12710,2670,21430,34.5286513097932,7.25346176216741,58.217859761516,2017
"317","Woodlands","North Coast","North Region",13440,3480,1960,8010,25.8735867110879,14.5724798717622,59.5538590677628,2017
"318","Woodlands","Senoko West","North Region",10,0,0,0,0,0,0,2017
"319","Woodlands","Woodgrove","North Region",35550,11500,2880,21190,32.3306065980864,8.09670843499903,59.5726568533436,2017
"320","Woodlands","Woodlands East","North Region",93370,31090,6160,56110,33.3011960902746,6.59811411759703,60.1006790809041,2017
"321","Woodlands","Woodlands Regional Centre","North Region",10,0,0,0,0,0,0,2017
"322","Woodlands","Woodlands South","North Region",38800,13440,2770,22600,34.6302410125635,7.13733389916673,58.2323993217214,2017
"323","Woodlands","Woodlands West","North Region",32150,9110,3920,19120,28.3359165362624,12.1928422417287,59.4712101178196,2017
"324","Yishun","Khatib","North Region",10570,2450,1440,6700,23.1350112039554,13.5977208708963,63.2671734965312,2017
"325","Yishun","Lower Seletar","North Region",10330,3650,440,6250,35.2997724373574,4.25531503354445,60.4448158173928,2017
"326","Yishun","Nee Soon","North Region",890,240,120,550,26.3733365567411,13.1866682783706,60.4388962758651,2017
"327","Yishun","Northland","North Region",29920,8010,3350,18570,26.7624367649727,11.192779421056,62.0447504026895,2017
"328","Yishun","Springleaf","North Region",4070,1170,650,2260,28.6764003029404,15.9313335016336,55.3920210979875,2017
"329","Yishun","Yishun Central","North Region",1420,360,200,870,25.1746491283278,13.9859161824043,60.8387353934588,2017
"330","Yishun","Yishun East","North Region",57540,18070,4390,35100,31.3933232464692,7.62682285843939,60.9798365219186,2017
"331","Yishun","Yishun South","North Region",38240,9640,4800,23810,25.2026077901679,12.5490163270546,62.2483497389935,2017
"332","Yishun","Yishun West","North Region",57470,14420,7400,35650,25.0913476437537,12.8762810377099,62.0323539181566,2017
"333","Ang Mo Kio","Ang Mo Kio Town Centre","North East Region",4940,1350,720,2870,27.3278799030771,14.5748692816411,58.0970483865417,2016
"334","Ang Mo Kio","Cheng San","North East Region",28350,6080,5130,17140,21.4462005480774,18.0952317124403,60.4585324661261,2016
"335","Ang Mo Kio","Chong Boon","North East Region",26740,5500,5540,15720,20.5530565945229,20.7025333697558,58.7443726665274,2016
"336","Ang Mo Kio","Kebun Bahru","North East Region",22620,4870,4610,13140,21.5296102875286,20.3801855083176,58.0901599955084,2016
"337","Ang Mo Kio","Sembawang Hills","North East Region",6800,2000,1180,3630,29.3685324984838,17.3274341741055,53.3038864847482,2016
"338","Ang Mo Kio","Shangri-La","North East Region",16800,3800,3240,9780,22.5921387680507,19.2627709496011,58.1450308293515,2016
"339","Ang Mo Kio","Tagore","North East Region",8130,2230,1210,4680,27.4630203657385,14.9014594809612,57.6353970007426,2016
"340","Ang Mo Kio","Townsville","North East Region",22690,4910,4660,13140,21.6204220077402,20.5195858566333,57.8599481021805,2016
"341","Ang Mo Kio","Yio Chu Kang","North East Region",40,0,0,0,0,0,0,2016
"342","Ang Mo Kio","Yio Chu Kang East","North East Region",4030,1100,640,2300,27.2276553770906,15.8415449466709,56.9305521520986,2016
"343","Ang Mo Kio","Yio Chu Kang North","North East Region",0,0,0,0,0,0,0,2016
"344","Ang Mo Kio","Yio Chu Kang West","North East Region",25690,6470,4060,15160,25.1848870436407,15.8038085621609,59.0112654685615,2016
"345","Bedok","Bayshore","East Region",7310,2100,780,4440,28.688485398244,10.6557231479192,60.6556548420016,2016
"346","Bedok","Bedok North","East Region",83810,20080,14510,49230,23.956093539001,17.3109022535311,58.7329922771424,2016
"347","Bedok","Bedok Reservoir","East Region",26190,7370,2970,15850,28.140500900916,11.340201855593,60.5192590609931,2016
"348","Bedok","Bedok South","East Region",48990,11830,9170,27990,24.147780333174,18.7181019150639,57.1340973394372,2016
"349","Bedok","Frankel","East Region",33900,9320,5240,19340,27.492617258815,15.4572225789904,57.0501306636783,2016
"350","Bedok","Kaki Bukit","East Region",39430,10070,5490,23890,25.5259757855575,13.916346282295,60.5576525836115,2016
"351","Bedok","Kembangan","East Region",38690,8960,6800,22940,23.1524487978168,17.5710548912003,59.2764704711963,2016
"352","Bedok","Siglap","East Region",6620,1460,1550,3620,22.0210829244601,23.3785469403515,54.6002193058532,2016
"353","Bishan","Bishan East","Central Region",28970,6780,4590,17600,23.4035128051388,15.8439710583462,60.7524816180595,2016
"354","Bishan","Marymount","Central Region",30680,8720,3720,18230,28.4316829371754,12.1291124456758,59.4391720120078,2016
"355","Bishan","Upper Thomson","Central Region",30630,7670,5440,17540,25.0244616559668,17.7487707181825,57.2267349994339,2016
"356","Boon Lay","Liu Fang",NA,10,0,0,0,0,0,0,2016
"357","Boon Lay","Samulun",NA,20,0,0,0,0,0,0,2016
"358","Boon Lay","Shipyard",NA,10,0,0,0,0,0,0,2016
"359","Boon Lay","Tukang",NA,10,0,0,0,0,0,0,2016
"360","Bukit Batok","Brickworks","West Region",0,0,0,0,0,0,0,2016
"361","Bukit Batok","Bukit Batok Central","West Region",25120,6390,3310,15420,25.4378879626242,13.1767463468366,61.3853258816378,2016
"362","Bukit Batok","Bukit Batok East","West Region",13820,3250,1850,8740,23.4826419923107,13.3670423648538,63.1502433885525,2016
"363","Bukit Batok","Bukit Batok South","West Region",14020,4120,1190,8710,29.3865696244154,8.48786841093551,62.1254906380238,2016
"364","Bukit Batok","Bukit Batok West","West Region",15730,4170,1910,9660,26.4929946041966,12.1346809817783,61.372260881664,2016
"365","Bukit Batok","Gombak","West Region",10110,2830,1330,5950,27.9920593550353,13.1552787781614,58.8525629549328,2016
"366","Bukit Batok","Guilin","West Region",13290,3590,1550,8180,26.951931717769,11.6366279004295,61.4113653067828,2016
"367","Bukit Batok","Hillview","West Region",18780,5580,2000,11200,29.712444242575,10.6496215923208,59.6378809169963,2016
"368","Bukit Batok","Hong Kah North","West Region",27420,7210,3120,17120,26.2659285005725,11.3661160779176,62.3679189916506,2016
"369","Bukit Merah","Alexandra Hill","Central Region",14830,3420,3180,8240,23.0458065729066,21.428556988843,55.525569052851,2016
"370","Bukit Merah","Alexandra North","Central Region",1060,290,80,670,27.8843472658917,7.69223372852184,64.4224574763704,2016
"371","Bukit Merah","Bukit Ho Swee","Central Region",15650,3170,3440,9060,20.2297254436979,21.9527619956847,57.8174487444488,2016
"372","Bukit Merah","Bukit Merah","Central Region",1150,290,260,640,24.3695431130831,21.8485558944883,53.7810606633558,2016
"373","Bukit Merah","City Terminals","Central Region",40,0,0,0,0,0,0,2016
"374","Bukit Merah","Depot Road","Central Region",5900,1540,910,3470,26.0134695718419,15.3715956560884,58.6147658534361,2016
"375","Bukit Merah","Everton Park","Central Region",8750,1850,1820,5090,21.1186973530852,20.7762319906027,58.1049565011912,2016
"376","Bukit Merah","Henderson Hill","Central Region",11870,2640,2710,6530,22.2222035166637,22.8114286099086,54.9662836984144,2016
"377","Bukit Merah","Kampong Tiong Bahru","Central Region",9810,1970,2240,5630,20.0203048574138,22.7642045079222,57.215389008751,2016
"378","Bukit Merah","Maritime Square","Central Region",2770,750,220,1810,26.9783202218697,7.91364059841511,65.1076794687789,2016
"379","Bukit Merah","Redhill","Central Region",12190,3100,1950,7140,25.4306600240689,15.9967054990111,58.5725524425329,2016
"380","Bukit Merah","Singapore General Hospital","Central Region",10,0,0,0,0,0,0,2016
"381","Bukit Merah","Telok Blangah Drive","Central Region",16490,3600,3290,9610,21.8181685950493,19.9393818549201,58.2423889440067,2016
"382","Bukit Merah","Telok Blangah Rise","Central Region",13080,2640,3020,7420,20.183470807744,23.0886673634042,56.7277853763109,2016
"383","Bukit Merah","Telok Blangah Way","Central Region",10160,2110,2210,5840,20.7676960947873,21.7519470945403,57.4802583855725,2016
"384","Bukit Merah","Tiong Bahru","Central Region",12860,2820,2390,7650,21.9284432904796,18.5847444908674,59.4867344582158,2016
"385","Bukit Merah","Tiong Bahru Station","Central Region",16200,4060,2690,9440,25.0771926638711,16.6151843019245,58.30756126772,2016
"386","Bukit Panjang","Bangkit","West Region",23240,5960,3110,14180,25.6343975766032,13.3763383327577,60.9892210799049,2016
"387","Bukit Panjang","Dairy Farm","West Region",6520,2000,590,3930,30.6747995785283,9.04906587566583,60.275981171808,2016
"388","Bukit Panjang","Fajar","West Region",28770,8990,2610,17180,31.2369592644339,9.06879462515823,59.6942113640683,2016
"389","Bukit Panjang","Jelebu","West Region",32130,8920,3720,19500,27.7535694606193,11.5743585642942,60.6720408612194,2016
"390","Bukit Panjang","Nature Reserve","West Region",3870,1160,410,2300,29.9740827543081,10.5942878700572,59.4313709783696,2016
"391","Bukit Panjang","Saujana","West Region",26390,8350,2050,15980,31.6527552491451,7.77103571984999,60.5761711235136,2016
"392","Bukit Panjang","Senja","West Region",21020,6840,1750,12440,32.5249488706853,8.32144159703205,59.1535619811878,2016
"393","Bukit Timah","Anak Bukit","Central Region",21970,6080,3420,12480,27.6614978792093,15.5595925570553,56.7788640678507,2016
"394","Bukit Timah","Coronation Road","Central Region",6260,1880,1050,3330,30.0319009075065,16.7731361451499,53.1948032031898,2016
"395","Bukit Timah","Farrer Court","Central Region",6000,1760,860,3400,29.2358318341664,14.2856905553313,56.4783114978214,2016
"396","Bukit Timah","Hillcrest","Central Region",8980,2780,1310,4910,30.8888545679394,14.555539382734,54.555494938339,2016
"397","Bukit Timah","Holland Road","Central Region",10440,3370,1320,5770,32.2179424302654,12.6194908035461,55.1624711639855,2016
"398","Bukit Timah","Leedon Park","Central Region",6400,1730,1000,3650,27.1159449593339,15.6739566238924,57.2099416772074,2016
"399","Bukit Timah","Swiss Club","Central Region",5580,1650,830,3110,29.5169418301577,14.8479161933521,55.6349630859337,2016
"400","Bukit Timah","Ulu Pandan","Central Region",10750,3030,1790,5930,28.1860202920741,16.6511473012583,55.1627393834982,2016
"401","Central Water Catchment","Central Water Catchment",NA,0,0,0,0,0,0,0,2016
"402","Changi","Changi Airport","East Region",0,0,0,0,0,0,0,2016
"403","Changi","Changi Point","East Region",740,140,170,430,18.9186632613073,22.9726625315874,58.1073228740152,2016
"404","Changi","Changi West","East Region",1480,620,70,790,41.8916088404808,4.72969777231235,53.3780177160965,2016
"405","Changi Bay","Changi Bay",NA,0,0,0,0,0,0,0,2016
"406","Choa Chu Kang","Choa Chu Kang Central","West Region",21430,6670,1910,12850,31.1245771700527,8.91273499172422,59.9626411746891,2016
"407","Choa Chu Kang","Choa Chu Kang North","West Region",33490,11620,2530,19340,34.6969140946808,7.5544916230243,57.7485644226442,2016
"408","Choa Chu Kang","Keat Hong","West Region",29340,9740,1920,17690,33.1856786420175,6.54173542019236,60.2725518662515,2016
"409","Choa Chu Kang","Peng Siang","West Region",34170,10450,3110,20620,30.5734258123388,9.09888557668649,60.3276593541079,2016
"410","Choa Chu Kang","Teck Whye","West Region",25880,7110,3320,15460,27.4623300647624,12.8234790175825,59.7141522927183,2016
"411","Choa Chu Kang","Yew Tee","West Region",42280,13570,3090,25640,32.080370666579,7.30496281206553,60.6146428806991,2016
"412","Clementi","Clementi Central","West Region",13100,3100,2470,7550,23.628030771318,18.8262051629534,57.5456878462745,2016
